dialog_id,utterance_index,speaker,text
CCPE-55417,17,ASSISTANT,Then surely you have seen Logan
CCPE-55417,18,USER,"Yes, I have. Logan is a great movie."
CCPE-55417,19,ASSISTANT,What is it about this kinds of movies that you like or dislike?
CCPE-55417,20,USER,"Well, I was hoping there wasn't any romance, but it was a really heartfelt story and sad in the end, and I really liked the character development they went through."
CCPE-55417,21,ASSISTANT,Wonderful. thank you for sharing. Good bye.
CCPE-b4ad8,0,ASSISTANT,Tell me what type of movies you like.
CCPE-b4ad8,1,USER,"I like horror movies, especially supernatural horror."
CCPE-b4ad8,2,ASSISTANT,Would you care to elaborate about that genre?
CCPE-b4ad8,3,USER,"I like horror, but I don't like slasher types or anything with a natural enemy. I like ghosts, hauntings, that type of thing."
CCPE-b4ad8,4,ASSISTANT,"Perfect! Now, what would be one of your favorite movies?"
CCPE-b4ad8,5,USER,"The Ring, the Japanese version."
CCPE-b4ad8,6,ASSISTANT,And could you tell me about why you like the ring?
CCPE-b4ad8,7,USER,"It really reinvigorated the horror genre at a time when horror was stale. It introduced to the entire world the Asian aesthetic of making horror movies, and it fits the supernatural part that I like in horror."
CCPE-b4ad8,8,ASSISTANT,Thanks! Is there anything else about that type of genre you really like?
CCPE-b4ad8,9,USER,"No, not that I can think of."
CCPE-b4ad8,10,ASSISTANT,Ok thanks. How about a movie you really didn't like?
CCPE-b4ad8,11,USER,Saving Christmas
CCPE-b4ad8,12,ASSISTANT,"And again, what exactly didn't you like about that one?"
CCPE-b4ad8,13,USER,"Everything about it was terrible. The cinematography was terrible, the script was horrible, and the acting was just completely awful."
CCPE-b4ad8,14,ASSISTANT,So would you enjoy a movie like Spider-Man: Homecoming ?
CCPE-b4ad8,15,USER,"I would mildly enjoy it. It's not my favorite genre, but it's fun to watch."
CCPE-b4ad8,16,ASSISTANT,thanks...
CCPE-b4ad8,17,ASSISTANT,and how about
CCPE-b4ad8,18,ASSISTANT,The Lord of the Rings: The Fellowship of the Ring
CCPE-b4ad8,19,USER,"I enjoyed it. It was an entertaining movie, but once again not my favorite genre."
CCPE-b4ad8,20,ASSISTANT,"let's see, can we try one more movie?"
CCPE-b4ad8,21,USER,Sure.
CCPE-b4ad8,22,ASSISTANT,Harry Potter and the Chamber of Secrets
CCPE-b4ad8,23,USER,"I have no interest in Harry Potter, but that's more specifically about Harry Potter as a franchise, and not the genre."
CCPE-b4ad8,24,ASSISTANT,oh ok... so the genre is ok?
CCPE-b4ad8,25,USER,Yes.
CCPE-b4ad8,26,ASSISTANT,anything good or not good about that genre?
CCPE-b4ad8,27,USER,The genre itself is fine. There's nothing I particularly dislike about it.
CCPE-b4ad8,28,ASSISTANT,Ok thanks so much for your feedback
CCPE-f1d21,0,ASSISTANT,"Hello, can you please name one of your favourite movie?"
CCPE-f1d21,1,USER,Deadpool
CCPE-f1d21,2,ASSISTANT,What is it about this kind of movie that you like?
CCPE-f1d21,3,USER,"It's funny. It's got some cool action and effects, and I really like all the actors in it."
CCPE-f1d21,4,ASSISTANT,Ok. now. Could you tell the name of a movie that you dislike?
CCPE-f1d21,5,USER,The Last Airbender
CCPE-f1d21,6,ASSISTANT,What is it about this type of movie that you dislike?
CCPE-f1d21,7,USER,"Well, the acting is not good, the effects aren't great, and it pretty much butchers a very long TV series."
CCPE-f1d21,8,ASSISTANT,What else?
CCPE-f1d21,9,USER,"There were a lot of plot holes, and even the music wasn't great, and there were some like really stupid moments that didn't make any sense."
CCPE-f1d21,10,ASSISTANT,Have you watched the movie Aliens ?
CCPE-f1d21,11,USER,Yes.
CCPE-f1d21,12,ASSISTANT,did you like it or dislike it
CCPE-f1d21,13,USER,I liked it.
CCPE-f1d21,14,ASSISTANT,What is it about this kind of movie that you like the most?
CCPE-f1d21,15,USER,The atmosphere is really cool its like claustrophobic and there's sorts of broken down machinery everywhere and the overall design.
CCPE-f1d21,16,ASSISTANT,what else?
CCPE-f1d21,17,USER,The actors are really good in it and everyone seems like they are genuinely framed while also been reacting realistically.
CCPE-f1d21,18,ASSISTANT,Anything about this kind of movie that you dislike ?
CCPE-f1d21,19,USER,"It can be a little slow paces, I guess."
CCPE-f1d21,20,ASSISTANT,Alright. next. Have you watched the movie Whiplash ?
CCPE-f1d21,21,USER,No.
CCPE-f1d21,22,ASSISTANT,what about Dunkirk
CCPE-f1d21,23,USER,No.
CCPE-f1d21,24,ASSISTANT,how about The Shape of Water
CCPE-f1d21,25,USER,No.
CCPE-f1d21,26,ASSISTANT,The Heist
CCPE-f1d21,27,USER,No.
CCPE-f1d21,28,ASSISTANT,Spotlight
CCPE-f1d21,29,USER,No.
CCPE-f1d21,30,ASSISTANT,Goodfellas
CCPE-f1d21,31,USER,No.
CCPE-f1d21,32,ASSISTANT,what about Jason Bourne
CCPE-f1d21,33,USER,Yes.
CCPE-f1d21,34,ASSISTANT,did you like the movie Jason Bourne?
CCPE-f1d21,35,USER,"Yeah, I guess."
CCPE-f1d21,36,ASSISTANT,What is it about this kind of movie that you like the most?
CCPE-f1d21,37,USER,"The action is a lot of fun, and the cinematography helps the action seem a lot bigger and more fun."
CCPE-f1d21,38,ASSISTANT,Anything about this kind of movie that you dislike ?
CCPE-f1d21,39,USER,"There tends to be quite a bit of pot holes, and the story can get a little bit on the silly side."
CCPE-f1d21,40,ASSISTANT,Alright. Thank you for the information.
CCPE-b7a3c,0,ASSISTANT,what kind of movies do you like?
CCPE-b7a3c,1,USER,I love comedies. They're fantastic. I love to laugh.
CCPE-b7a3c,2,ASSISTANT,what do you like about them?
CCPE-b7a3c,3,USER,"That I can laugh with my family, and they I can really share beautiful moments with them."
CCPE-b7a3c,4,USER,Comedies bring people together and make them laugh.
CCPE-b7a3c,5,ASSISTANT,can you name a movie that you liked?
CCPE-b7a3c,6,USER,The Waterboy was fantastic. I always loved The Waterboy.
CCPE-b7a3c,7,ASSISTANT,what did you like about it?
CCPE-b7a3c,8,USER,"Adam Sandler was hilarious, and there was just Yeah, there was moments in that movie that just always make me just die laughing."
CCPE-b7a3c,9,USER,Adam Sandler was the best part.
CCPE-b7a3c,10,USER,It was a classic.
CCPE-b7a3c,11,ASSISTANT,nice. how about the kinds of movies that you dislike?
CCPE-b7a3c,12,USER,"I hate Twilight, and I don't like overly-dramatic romantic movies."
CCPE-b7a3c,13,ASSISTANT,what do you dislike about them?
CCPE-b7a3c,14,USER,"That they are overly dramatic and unrealistic and that they are they exaggerate emotions, and they like twilight with some mean they are just focused on playing on female's emotions."
CCPE-b7a3c,15,ASSISTANT,have you seen the matrix?
CCPE-b7a3c,16,USER,"Yes, Matrix was awesome."
CCPE-b7a3c,17,ASSISTANT,what did you like about it?
CCPE-b7a3c,18,USER,"It had some of the most famous and innovative special effects up in that to that time. The gun scenes, and the the slow-motion bullets was awesome."
CCPE-eba0a,0,ASSISTANT,Is there a specific type of movie that you like?
CCPE-eba0a,1,USER,science fiction
CCPE-eba0a,2,ASSISTANT,What sci fi title is one that you like?
CCPE-eba0a,3,USER,Blade Runner
CCPE-eba0a,4,ASSISTANT,What interests you about science fiction and this movie in particular
CCPE-eba0a,5,USER,The psychological aspects and the cinematography.
CCPE-eba0a,6,ASSISTANT,"I see, have you see Ender's Game?"
CCPE-eba0a,7,USER,No.
CCPE-eba0a,8,ASSISTANT,This might be one that interests you
CCPE-eba0a,9,USER,"Okay, thank you."
CCPE-eba0a,10,ASSISTANT,Are there any type of movies that you dislike?
CCPE-eba0a,11,USER,I don't like romantic comedies.
CCPE-eba0a,12,ASSISTANT,What do you find uninteresting about Romantic comedies?
CCPE-eba0a,13,USER,"They are very formulaic, have the same sorts of characters and boring plots."
CCPE-eba0a,14,ASSISTANT,"So nothing creative and bland writing, is there a specific title that you extremely dislike?"
CCPE-eba0a,15,USER,"No, not in specific."
CCPE-eba0a,16,ASSISTANT,Have you seen the movie Arrival?
CCPE-eba0a,17,USER,Yes.
CCPE-eba0a,18,ASSISTANT,Did you like that movie?
CCPE-eba0a,19,USER,"Yes, I did."
CCPE-eba0a,20,ASSISTANT,What did you enjoy about it?
CCPE-eba0a,21,USER,"I liked the narrative, I liked that it didn't pull punches and didn't have unnecessary action scenes, I thought it was very psychological and well constructed."
CCPE-eba0a,22,ASSISTANT,I can definitely see the appeal in those characteristics
CCPE-318c0,0,ASSISTANT,Can you tell me what types of movies you like?
CCPE-318c0,1,USER,I like comedy movies.
CCPE-318c0,2,USER,"I like comedy movies because they make me laugh. They are enjoyable to watch, interesting characters in it, the joking inside the movies. Yeah, that's why."
CCPE-318c0,3,ASSISTANT,"ok, can you name a movie you really liked?"
CCPE-318c0,4,USER,Dumb and Dumber
CCPE-318c0,5,ASSISTANT,why do you like that movie?
CCPE-318c0,6,USER,"Because I like the plot. I like I like the way they that they that they're chasing the girl. And they pull they pull pranks on each other and just to get the girl to like them. I like I like how there is suspense in the movie. Like at the end, there's a bad guy that shows up with a gun and and tries to tries to take the money and just"
CCPE-318c0,7,USER,just an interesting movie
CCPE-318c0,8,ASSISTANT,"ok, can you tell me about a movie you dislike?"
CCPE-318c0,9,USER,A movie that I dislike? Project X.
CCPE-318c0,10,ASSISTANT,"ok, why didn't you like that movie?"
CCPE-318c0,11,USER,There was nudity in the movie and it didn't really explain why people were taking off their shirts why girls were taking off their shirts just
CCPE-318c0,12,USER,Just a bad plot.
CCPE-318c0,13,ASSISTANT,"ok, can you tell me have you seen the movie coco?"
CCPE-318c0,14,USER,"No, I haven't seen it."
CCPE-318c0,15,ASSISTANT,"ok, have you seen the predator?"
CCPE-318c0,16,USER,"There's action in it, there's there's gore, there's there's killings, there's violence."
CCPE-318c0,17,ASSISTANT,and did you like that?
CCPE-318c0,18,USER,I didn't like it. I don't like science fiction movies.
CCPE-318c0,19,ASSISTANT,"ok, thank you for your responses, have a nice day"
CCPE-d1f1b,0,ASSISTANT,What kind of movies do you normally watch?
CCPE-d1f1b,1,USER,"I really like romantic comedies, dramas, adventures, and mysteries."
CCPE-d1f1b,2,ASSISTANT,What makes you like Rom Com movies?
CCPE-d1f1b,3,USER,"I don't know if I really like comedy, and I like the romance aspect of it."
CCPE-d1f1b,4,USER,"I guess on top of romantic comedies, just romance movies, too."
CCPE-d1f1b,5,ASSISTANT,Have you seen The Shape of Water?
CCPE-d1f1b,6,USER,"No, I haven't."
CCPE-d1f1b,7,ASSISTANT,What Genre of movies do you stay away from?
CCPE-d1f1b,8,USER,Syfy and animation
CCPE-d1f1b,9,ASSISTANT,What makes you not like Animated movies?
CCPE-d1f1b,10,USER,I just I can't I don't really get into the story. I just They just don't interest me. Like there's no real plot and
CCPE-d1f1b,11,USER,I don't know. I'm so bored by them.
CCPE-d1f1b,12,ASSISTANT,What was a movie that you last watched that was disappointing?
CCPE-d1f1b,13,USER,Let's see. I would say
CCPE-d1f1b,14,USER,Captain Underpants
CCPE-d1f1b,15,ASSISTANT,What didnt you like about that movie?
CCPE-d1f1b,16,USER,It was just really uninteresting and ridiculous and hard to follow.
CCPE-d1f1b,17,ASSISTANT,Have you seen The Incredibles?
CCPE-d1f1b,18,USER,"Yes, but not the second one. I really liked The Incredibles. That's like one of the few animated movies that I've liked."
CCPE-d1f1b,19,ASSISTANT,What made you enjoy it so much?
CCPE-d1f1b,20,USER,"The story. I liked the idea of Mr. and Mrs. Incredible being a husband and wife team, and that they were superheroes. I liked the whole family dynamic in the story."
CCPE-d1f1b,21,ASSISTANT,Have you seen Ant Man?
CCPE-d1f1b,22,USER,"No, I haven't."
CCPE-0d18c,0,ASSISTANT,What type of movies do you like?
CCPE-0d18c,1,USER,I really like romantic movies like Hallmark Movies.
CCPE-0d18c,2,ASSISTANT,why is that?
CCPE-0d18c,3,USER,"Well, I just I just love the love stories, and I like movies that have a happy ending. And there's not too much violence or or drugs. Or bad things like that."
CCPE-0d18c,4,ASSISTANT,What type of movies do you not like?
CCPE-0d18c,5,USER,I don't like violent movies and I don't like movies about gangs or criminals or just bad things.
CCPE-0d18c,6,ASSISTANT,What is one of your favorite movies?
CCPE-0d18c,7,USER,One of my favorite movies was probably Oh gosh. What was it called?
CCPE-0d18c,8,USER,"It was called Love on the Sidelines, and now it's a really good Hallmark movie."
CCPE-0d18c,9,ASSISTANT,have you watch the movie The Matrix?
CCPE-0d18c,10,USER,"Yes, I have seen The Matrix."
CCPE-0d18c,11,ASSISTANT,what did you like or dislike about this kind of movie?
CCPE-0d18c,12,USER,"That movie was okay, but it was too violent and"
CCPE-0d18c,13,USER,"Yeah, not really much romance."
CCPE-0d18c,14,ASSISTANT,what about the movie Love Actually?
CCPE-0d18c,15,USER,"Yeah, I have seen that."
CCPE-0d18c,16,ASSISTANT,What did you like about this kind of movie?
CCPE-0d18c,17,USER,"Oh, it has everything that I like. It has a great love story, nothing X rated or R rated. Just a a good movie with some some drama but a a nice happy ending."
CCPE-0d18c,18,ASSISTANT,okay. thank you
CCPE-0d18c,19,USER,Thank you.
CCPE-624c8,0,ASSISTANT,What kinds of movies do you like?
CCPE-624c8,1,USER,"I I like dramas, like historical dramas."
CCPE-624c8,2,ASSISTANT,why do you like this type of movie?
CCPE-624c8,3,USER,Cuz it allows me to learn something that I wouldn't have known in previous. I love to learn anything that I can.
CCPE-624c8,4,ASSISTANT,Can you name a particular movie that you like?
CCPE-624c8,5,USER,I love
CCPE-624c8,6,USER,X-Men
CCPE-624c8,7,ASSISTANT,Can you give me a couple of reasons why you like this movie?
CCPE-624c8,8,USER,"I like how it parallels reality to fantasy. Also, I like the graphics of it. The design is superb, and it just makes me laugh."
CCPE-624c8,9,ASSISTANT,Can you name a movie that you do not like?
CCPE-624c8,10,USER,I don't like Suicide Squad.
CCPE-624c8,11,ASSISTANT,What do you dislike about this movie? Please give me 2 reasons.
CCPE-624c8,12,USER,It was poorly managed as far as timing and then the plot did not make sense. I also did not like the line design of the movie altogether.
CCPE-624c8,13,ASSISTANT,Do you like the movie Batman Begins?
CCPE-624c8,14,USER,No.
CCPE-624c8,15,ASSISTANT,Have you heard of this movie?
CCPE-624c8,16,USER,Yes.
CCPE-624c8,17,ASSISTANT,Would you go see it?
CCPE-624c8,18,USER,I know.
CCPE-624c8,19,ASSISTANT,Do you like the movie Finding Nemo?
CCPE-624c8,20,USER,Yes.
CCPE-624c8,21,ASSISTANT,What do you like about this movie? 2 reasons please
