movie_id,raw_title,genres,title,year
23622,Trouble in Paradise (1932),Comedy|Crime|Romance,Trouble in Paradise,1932
23634,Otona no miru ehon - Umarete wa mita keredo (1932),Comedy|Drama,Otona no miru ehon - Umarete wa mita keredo,1932
23640,Unheimliche Geschichten (1932),Comedy|Sci-Fi|Horror,Unheimliche Geschichten,1932
23642,Union Depot (1932),Comedy|Drama|Romance,Union Depot,1932
23649,Vampyr (1932),Fantasy|Horror,Vampyr,1932
23685,The Wet Parade (1932),Drama|History|Romance,The Wet Parade,1932
23686,What Price Hollywood? (1932),Drama,What Price Hollywood?,1932
23694,White Zombie (1932),Horror,White Zombie,1932
23753,Alice in Wonderland (1933),Adventure|Family|Fantasy,Alice in Wonderland,1933
23775,Baby Face (1933),Drama|Romance,Baby Face,1933
23785,Beauty for Sale (1933),Drama|Romance,Beauty for Sale,1933
23808,The Big Chance (1933),Action|Adventure|Comedy|Crime|Drama|Romance|Sport,The Big Chance,1933
23814,The Bitter Tea of General Yen (1932),Drama|Romance|War,The Bitter Tea of General Yen,1932
23817,Blondie Johnson (1933),Crime|Drama,Blondie Johnson,1933
23848,Broadway to Hollywood (1933),History|Musical,Broadway to Hollywood,1933
23858,Busy Bodies (1933),Short|Comedy,Busy Bodies,1933
23876,Cavalcade (1933),Drama|Romance|War,Cavalcade,1933
23902,El compadre Mendoza (1934),Drama|War,El compadre Mendoza,1934
23923,A Cuckoo in the Nest (1933),Comedy,A Cuckoo in the Nest,1933
23926,Dancing Lady (1933),Comedy|Musical|Romance,Dancing Lady,1933
23937,Dekigokoro (1933),Drama,Dekigokoro,1933
23940,Design for Living (1933),Comedy|Romance,Design for Living,1933
23948,Dinner at Eight (1933),Comedy|Drama,Dinner at Eight,1933
23950,Dirty Work (1933),Short|Comedy|Sci-Fi,Dirty Work,1933
23960,Double Harness (1933),Comedy|Drama,Double Harness,1933
23969,Duck Soup (1933),Comedy|Musical|War,Duck Soup,1933
24028,Footlight Parade (1933),Comedy|Musical|Romance,Footlight Parade,1933
24034,42nd Street (1933),Comedy|Musical|Romance,42nd Street,1933
24054,The Ghost Camera (1933),Comedy|Crime|Mystery,The Ghost Camera,1933
24069,Gold Diggers of 1933 (1933),Comedy|Drama|Musical,Gold Diggers of 1933,1933
24083,Hallelujah I'm a Bum (1933),Comedy|Drama|Musical,Hallelujah I'm a Bum,1933
24092,Havana Widows (1933),Comedy,Havana Widows,1933
24120,Hijôsen no onna (1933),Crime|Drama|Romance,Hijôsen no onna,1933
24124,His Private Secretary (1933),Comedy|Romance,His Private Secretary,1933
24166,I'm No Angel (1933),Comedy|Musical|Romance,I'm No Angel,1933
24183,International House (1933),Comedy,International House,1933
24184,The Invisible Man (1933),Horror|Sci-Fi,The Invisible Man,1933
24188,Island of Lost Souls (1932),Horror|Sci-Fi,Island of Lost Souls,1932
24210,The Kennel Murder Case (1933),Crime|Mystery,The Kennel Murder Case,1933
24216,King Kong (1933),Adventure|Horror|Sci-Fi,King Kong,1933
24235,Københavnere (1933),Comedy|Drama|Music,Københavnere,1933
24252,Liebelei (1933),Drama|Romance,Liebelei,1933
24264,Little Women (1933),Drama|Family|Romance,Little Women,1933
24316,Me and My Pal (1933),Short|Comedy,Me and My Pal,1933
24335,The Midnight Patrol (1933),Short|Comedy,The Midnight Patrol,1933
24353,Morning Glory (1933),Drama|Romance,Morning Glory,1933
24368,Mystery of the Wax Museum (1933),Horror|Mystery|Thriller,Mystery of the Wax Museum,1933
24402,Okraina (1933),Drama|War,Okraina,1933
24450,Picture Snatcher (1933),Drama|Crime,Picture Snatcher,1933
24473,The Private Life of Henry VIII. (1933),Biography|Comedy|Drama|History|Romance,The Private Life of Henry VIII.,1933
24481,Queen Christina (1933),Biography|Drama|History|Romance,Queen Christina,1933
24548,She Done Him Wrong (1933),Comedy|Drama|History|Musical|Romance,She Done Him Wrong,1933
24554,A Shriek in the Night (1933),Crime|Mystery|Romance|Thriller,A Shriek in the Night,1933
24601,Sons of the Desert (1933),Comedy,Sons of the Desert,1933
24659,Those Were the Days (1934),Comedy,Those Were the Days,1934
24660,Three Little Pigs (1933),Animation|Short|Comedy|Family|Musical,Three Little Pigs,1933
24706,Twice Two (1933),Comedy|Short,Twice Two,1933
24747,Waltzes from Vienna (1934),Biography|Music|Romance,Waltzes from Vienna,1934
24803,Zéro de conduite: Jeunes diables au collège (1933),Short|Comedy|Drama,Zéro de conduite: Jeunes diables au collège,1933
24831,Anne of Green Gables (1934),Comedy|Drama|Family,Anne of Green Gables,1934
24844,L'Atalante (1934),Comedy|Drama|Romance,L'Atalante,1934
24852,Babes in Toyland (1934),Comedy|Family|Fantasy|Musical,Babes in Toyland,1934
24873,Belle of the Nineties (1934),Comedy|Drama|Musical,Belle of the Nineties,1934
24894,The Black Cat (1934),Adventure|Crime|Horror|Romance|Thriller,The Black Cat,1934
24914,Bright Eyes (1934),Comedy|Drama|Family|Musical,Bright Eyes,1934
24933,Bulldog Jack (1935),Comedy|Crime|Mystery,Bulldog Jack,1935
24989,The Clairvoyant (1934),Drama|Mystery|Romance,The Clairvoyant,1934
25004,The Count of Monte Cristo (1934),Action|Adventure|Drama|History|Romance|Thriller,The Count of Monte Cristo,1934
25132,Forsaking All Others (1934),Comedy|Drama|Romance,Forsaking All Others,1934
25164,The Gay Divorcee (1934),Comedy|Musical|Romance,The Gay Divorcee,1934
25187,Going Spanish (1934),Comedy|Musical|Short,Going Spanish,1934
25263,Hollywood Party (1934),Animation|Comedy|Musical,Hollywood Party,1934
25272,The House of Rothschild (1934),Biography|Drama|History,The House of Rothschild,1934
25290,I've Got Your Number (1934),Comedy|Romance,I've Got Your Number,1934
25301,Imitation of Life (1934),Drama|Romance,Imitation of Life,1934
25316,It Happened One Night (1934),Comedy|Romance,It Happened One Night,1934
25318,It's a Gift (1934),Comedy,It's a Gift,1934
25330,Jimmy the Gent (1934),Comedy|Crime|Drama|Romance,Jimmy the Gent,1934
25335,Judge Priest (1934),Comedy|Drama|Romance,Judge Priest,1934
25373,The Lawless Frontier (1934),Romance|Western,The Lawless Frontier,1934
25409,The Little Minister (1934),Drama|Romance,The Little Minister,1934
25413,The Live Ghost (1934),Short|Comedy,The Live Ghost,1934
25424,Lost in the Stratosphere (1934),Action|Adventure|Comedy|Drama|Romance,Lost in the Stratosphere,1934
25452,The Man Who Knew Too Much (1934),Crime|Mystery|Thriller,The Man Who Knew Too Much,1934
25456,Man of Aran (1934),Documentary,Man of Aran,1934
25461,Mandalay (1934),Drama|Romance,Mandalay,1934
25464,Manhattan Melodrama (1934),Crime|Drama|Romance,Manhattan Melodrama,1934
25492,The Merry Frinks (1934),Comedy|Drama,The Merry Frinks,1934
25494,Merry Wives of Reno (1934),Comedy,Merry Wives of Reno,1934
25586,Of Human Bondage (1934),Drama|Romance,Of Human Bondage,1934
25590,The Old Fashioned Way (1934),Comedy,The Old Fashioned Way,1934
25591,Oliver the Eighth (1934),Short|Comedy,Oliver the Eighth,1934
25592,On demande une brute (1934),Short,On demande une brute,1934
25610,Our Daily Bread (1934),Drama|Romance,Our Daily Bread,1934
25641,Peculiar Penguins (1934),Animation|Short|Comedy,Peculiar Penguins,1934
25746,The Scarlet Empress (1934),Drama|History|Romance,The Scarlet Empress,1934
25747,The Scarlet Letter (1934),Drama|History|Romance,The Scarlet Letter,1934
25759,The Secret of the Loch (1934),Adventure|Fantasy|Comedy,The Secret of the Loch,1934
25803,Smarty (1934),Comedy|Romance,Smarty,1934
25862,Tarzan and His Mate (1934),Action|Adventure,Tarzan and His Mate,1934
25873,Them Thar Hills (1934),Comedy|Short,Them Thar Hills,1934
25878,The Thin Man (1934),Comedy|Crime|Mystery,The Thin Man,1934
25905,Transatlantic Merry-Go-Round (1934),Comedy|Musical|Mystery,Transatlantic Merry-Go-Round,1934
25913,Triumph des Willens (1935),Documentary|History|War,Triumph des Willens,1935
25919,Twentieth Century (1934),Comedy|Romance,Twentieth Century,1934
25929,Ukikusa monogatari (1934),Drama,Ukikusa monogatari,1934
25948,Viva Villa! (1934),Biography|Western,Viva Villa!,1934
26029,The 39 Steps (1935),Mystery|Thriller,The 39 Steps,1935
26040,Aerograd (1935),Drama,Aerograd,1935
26123,The Black Room (1935),Crime|Horror,The Black Room,1935
26132,Boys Will Be Boys (1935),Comedy,Boys Will Be Boys,1935
26138,The Bride of Frankenstein (1935),Drama|Horror|Sci-Fi,The Bride of Frankenstein,1935
26174,Captain Blood (1935),Action|Adventure,Captain Blood,1935
26202,Cheer Up (1936),Musical,Cheer Up,1936
26221,Clive of India (1935),Action|Adventure|Biography,Clive of India,1935
26246,Crime and Punishment (1935),Crime|Drama,Crime and Punishment,1935
26252,Curly Top (1935),Family|Musical|Romance,Curly Top,1935
26258,Dandy Dick (1935),Comedy,Dandy Dick,1935
26261,Dangerous (1935),Drama,Dangerous,1935
26266,"The Personal History, Adventures, Experience, &amp; Observation of David Copperfield the Younger (1935)",Adventure|Drama|Romance,"The Personal History, Adventures, Experience, &amp; Observation of David Copperfield the Younger",1935
26276,The Devil Is a Woman (1935),Comedy|Drama|Romance,The Devil Is a Woman,1935
26312,Emil and the Detectives (1935),Adventure|Family,Emil and the Detectives,1935
26362,The Fixer Uppers (1935),Short|Comedy,The Fixer Uppers,1935
26394,Gai dimanche! (1935),Short|Comedy,Gai dimanche!,1935
26406,The Ghost Goes West (1935),Comedy|Fantasy|Horror|Romance,The Ghost Goes West,1935
26465,Here Comes Cookie (1935),Comedy|Music,Here Comes Cookie,1935
26529,The Informer (1935),Crime|Drama,The Informer,1935
26549,Jinsei no onimotsu (1935),Comedy,Jinsei no onimotsu,1935
26614,Lawless Range (1935),Western,Lawless Range,1935
26663,Mad Love (1935),Horror|Romance|Sci-Fi,Mad Love,1935
26685,Mark of the Vampire (1935),Horror|Mystery,Mark of the Vampire,1935
26714,A Midsummer Night's Dream (1935),Comedy|Fantasy|Romance,A Midsummer Night's Dream,1935
26721,Miss Pacific Fleet (1935),Comedy|Romance,Miss Pacific Fleet,1935
26743,"Maria Marten, or The Murder in the Red Barn (1935)",Crime|Drama,"Maria Marten, or The Murder in the Red Barn",1935
26752,Mutiny on the Bounty (1935),Adventure|Biography|Drama|History|Romance,Mutiny on the Bounty,1935
26756,The Mystery Man (1935),Action|Adventure|Crime|Mystery|Romance,The Mystery Man,1935
26768,Naughty Marietta (1935),Drama|Musical|Romance,Naughty Marietta,1935
26778,A Night at the Opera (1935),Comedy|Music|Musical,A Night at the Opera,1935
26866,Peter Ibbetson (1935),Drama|Fantasy|Romance,Peter Ibbetson,1935
26868,The Phantom Light (1935),Mystery|Thriller,The Phantom Light,1935
26912,The Raven (1935),Crime|Horror,The Raven,1935
26921,Remember Last Night? (1935),Comedy|Mystery,Remember Last Night?,1935
26966,Sanders of the River (1935),Adventure|Drama|Music,Sanders of the River,1935
26971,A Scream in the Night (1935),Crime|Mystery|Thriller,A Scream in the Night,1935
26983,She (1935),Adventure|Fantasy|Romance|Sci-Fi,She,1935
27075,A Tale of Two Cities (1935),Drama|History|Romance,A Tale of Two Cities,1935
27089,Thicker Than Water (1935),Comedy|Short,Thicker Than Water,1935
27090,Things Are Looking Up (1935),Comedy,Things Are Looking Up,1935
27113,Tit for Tat (1935),Comedy|Short|Family,Tit for Tat,1935
27125,Top Hat (1935),Comedy|Musical|Romance,Top Hat,1935
27131,The Tunnel (1935),Drama|Sci-Fi,The Tunnel,1935
27133,Traveling Saleslady (1935),Comedy|Romance,Traveling Saleslady,1935
27194,Werewolf of London (1935),Drama|Fantasy|Horror,Werewolf of London,1935
27214,The Whole Town's Talking (1935),Comedy|Crime|Drama,The Whole Town's Talking,1935
27258,Adventure in Manhattan (1936),Comedy|Crime|Drama,Adventure in Manhattan,1936
27286,The Amazing Quest of Ernest Bliss (1936),Drama|Romance|Comedy,The Amazing Quest of Ernest Bliss,1936
27302,Anything Goes (1936),Comedy|Musical,Anything Goes,1936
27307,Arigatô-san (1936),Comedy|Drama,Arigatô-san,1936
27311,As You Like It (1936),Drama|Comedy|Romance,As You Like It,1936
27327,El bailarín y el trabajador (1936),Comedy,El bailarín y el trabajador,1936
27331,Banjo on My Knee (1936),Comedy|Drama|Romance,Banjo on My Knee,1936
27336,Les bas-fonds (1936),Crime|Drama|Romance,Les bas-fonds,1936
27342,La belle équipe (1936),Drama,La belle équipe,1936
27347,The Beloved Vagabond (1936),Drama|Musical,The Beloved Vagabond,1936
27367,Black Legion (1937),Crime|Drama|Film-Noir,Black Legion,1937
27376,The Bohemian Girl (1936),Comedy|Musical,The Bohemian Girl,1936
27387,Born to Dance (1936),Musical|Comedy,Born to Dance,1936
27407,Bullets or Ballots (1936),Crime|Drama|Film-Noir,Bullets or Ballots,1936
27438,The Charge of the Light Brigade (1936),Action|Adventure|Romance|War,The Charge of the Light Brigade,1936
27442,Charlie Chan's Secret (1936),Comedy|Crime|Horror,Charlie Chan's Secret,1936
27462,Conflict (1936),Drama|Romance|Sport,Conflict,1936
27478,Le crime de Monsieur Lange (1936),Comedy|Crime|Drama,Le crime de Monsieur Lange,1936
27481,The Crimes of Stephen Hawke (1936),Crime|Drama|Thriller,The Crimes of Stephen Hawke,1936
27515,Desire (1936),Comedy|Crime|Romance,Desire,1936
27521,The Devil-Doll (1936),Drama|Horror|Sci-Fi,The Devil-Doll,1936
27532,Dodsworth (1936),Drama|Romance,Dodsworth,1936
27545,Dracula&x27;s Daughter (1936),Drama|Fantasy|Horror,Dracula&x27;s Daughter,1936
27630,Follow the Fleet (1936),Comedy|Musical|Romance,Follow the Fleet,1936
27652,Fury (1936),Crime|Drama|Film-Noir|Thriller,Fury,1936
27657,The Garden of Allah (1936),Adventure|Drama|Romance,The Garden of Allah,1936
27664,The General Died at Dawn (1936),Adventure|Crime|Film-Noir,The General Died at Dawn,1936
27686,Gold Diggers of 1937 (1936),Comedy|Musical|Romance,Gold Diggers of 1937,1936
27698,The Great Ziegfeld (1936),Biography|Drama|Musical|Romance,The Great Ziegfeld,1936
27714,Half Shot Shooters (1936),Comedy|Short,Half Shot Shooters,1936
27752,Hitori musuko (1936),Drama,Hitori musuko,1936
27765,The House of the Spaniard (1936),Adventure|Crime,The House of the Spaniard,1936
27796,Intermezzo (1936),Drama|Romance,Intermezzo,1936
27800,The Invisible Ray (1936),Horror|Sci-Fi|Thriller,The Invisible Ray,1936
27859,Laburnum Grove (1936),Comedy,Laburnum Grove,1936
27869,The Last of the Mohicans (1936),Adventure|Drama|History|War|Western,The Last of the Mohicans,1936
27876,The Lawless Nineties (1936),Western,The Lawless Nineties,1936
27884,Libeled Lady (1936),Comedy|Romance,Libeled Lady,1936
27893,Little Lord Fauntleroy (1936),Drama|Family,Little Lord Fauntleroy,1936
27948,Mary of Scotland (1936),Biography|Drama|History|Romance,Mary of Scotland,1936
27959,A Message to Garcia (1936),Drama|Romance,A Message to Garcia,1936
27977,Modern Times (1936),Comedy|Drama|Family|Romance,Modern Times,1936
27996,Mr. Deeds Goes to Town (1936),Comedy|Drama|Romance,Mr. Deeds Goes to Town,1936
28004,Murder with Pictures (1936),Crime|Mystery,Murder with Pictures,1936
28010,My Man Godfrey (1936),Comedy|Drama|Romance,My Man Godfrey,1936
28021,Naniwa erejî (1936),Drama,Naniwa erejî,1936
28030,Night Mail (1936),Short|Documentary,Night Mail,1936
28074,The Pace That Kills (1935),Crime|Drama,The Pace That Kills,1935
28096,The Petrified Forest (1936),Drama|Film-Noir|Romance|Thriller,The Petrified Forest,1936
28118,Poor Little Rich Girl (1936),Adventure|Comedy|Family|Musical|Romance,Poor Little Rich Girl,1936
28119,Popeye the Sailor Meets Sindbad the Sailor (1936),Animation|Short|Adventure|Comedy|Family|Fantasy|Musical,Popeye the Sailor Meets Sindbad the Sailor,1936
28141,The Prisoner of Shark Island (1936),Biography|Drama|History,The Prisoner of Shark Island,1936
28167,Rembrandt (1936),Biography|Drama,Rembrandt,1936
28201,Le roman d'un tricheur (1936),Comedy,Le roman d'un tricheur,1936
28203,Romeo and Juliet (1936),Drama|Romance,Romeo and Juliet,1936
28212,Sabotage (1936),Thriller,Sabotage,1936
28231,Secret Agent (1936),Mystery|Thriller,Secret Agent,1936
28232,Secret Patrol (1936),Action|Adventure|Romance,Secret Patrol,1936
28241,Shadow of Chinatown (1936),Crime|Horror|Sci-Fi,Shadow of Chinatown,1936
28275,Soigne ton gauche (1936),Short|Comedy|Sport,Soigne ton gauche,1936
28333,Swing Time (1936),Comedy|Musical|Romance,Swing Time,1936
28346,Tell Your Children (1936),Crime|Drama,Tell Your Children,1936
28358,Things to Come (1936),Drama|Sci-Fi|War,Things to Come,1936
28436,U samogo sinego morya (1936),Drama|Musical|Romance,U samogo sinego morya,1936
28445,Partie de campagne (1936),Short|Comedy|Drama|Romance,Partie de campagne,1936
28484,We Who Are About to Die (1937),Crime|Drama,We Who Are About to Die,1937
28496,Where There's a Will (1936),Comedy,Where There's a Will,1936
28509,Windbag the Sailor (1936),Comedy,Windbag the Sailor,1936
28557,Affairs of Cappy Ricks (1937),Comedy|Drama,Affairs of Cappy Ricks,1937
28597,The Awful Truth (1937),Comedy|Romance,The Awful Truth,1937
28663,Brief Ecstasy (1937),Drama|Romance,Brief Ecstasy,1937
28670,Bulldog Drummond's Revenge (1937),Adventure|Mystery,Bulldog Drummond's Revenge,1937
28683,Camille (1936),Drama|Romance,Camille,1936
28691,Captains Courageous (1937),Adventure|Drama|Family,Captains Courageous,1937
28697,Cash and Carry (1937),Comedy|Short,Cash and Carry,1937
28772,A Day at the Races (1937),Comedy|Musical|Sport,A Day at the Races,1937
28944,De goede aarde (1937),Drama|Romance,De goede aarde,1937
28945,"Good Morning, Boys (1937)",Comedy,"Good Morning, Boys",1937
28950,La grande illusion (1937),Drama|War,La grande illusion,1937
28988,"Heidi, het stiefkind (1937)",Drama|Family|Musical,"Heidi, het stiefkind",1937
29080,Kid Galahad (1937),Crime|Drama|Romance|Sport,Kid Galahad,1937
29146,The Life of Emile Zola (1937),Biography|Drama,The Life of Emile Zola,1937
29162,Lost Horizon (1937),Adventure|Drama|Fantasy|Mystery,Lost Horizon,1937
29179,Madame X (1937),Drama,Madame X,1937
29192,Make Way for Tomorrow (1937),Comedy|Drama|Romance,Make Way for Tomorrow,1937
29201,The Man Who Could Work Miracles (1936),Comedy|Fantasy,The Man Who Could Work Miracles,1936
29284,My Favorite Wife (1940),Comedy|Romance,My Favorite Wife,1940
29314,Ninjô kami fûsen (1937),Drama,Ninjô kami fûsen,1937
29322,Niets is heilig (1937),Comedy|Drama|Romance,Niets is heilig,1937
29335,"Oh, Mr. Porter! (1937)",Comedy,"Oh, Mr. Porter!",1937
29442,The Prisoner of Zenda (1937),Adventure|Drama|Romance,The Prisoner of Zenda,1937
29453,Pépé le Moko (1937),Crime|Drama|Romance,Pépé le Moko,1937
29499,Rosalie (1937),Drama|Musical,Rosalie,1937
29539,Seventh Heaven (1937),Drama|Romance,Seventh Heaven,1937
29546,Shall We Dance (1937),Comedy|Musical|Romance,Shall We Dance,1937
29557,Shukujo wa nani o wasureta ka (1937),Comedy|Drama,Shukujo wa nani o wasureta ka,1937
29583,Snow White and the Seven Dwarfs (1937),Animation|Family|Fantasy|Musical|Romance,Snow White and the Seven Dwarfs,1937
29594,Spaansche aarde (1937),Documentary|War,Spaansche aarde,1937
29604,Stage Door (1937),Comedy|Drama,Stage Door,1937
29606,A Star Is Born (1937),Drama,A Star Is Born,1937
29608,Stella Dallas (1937),Drama|Romance,Stella Dallas,1937
29611,Storm in a Teacup (1937),Comedy|Romance,Storm in a Teacup,1937
29658,They Won't Forget (1937),Drama|Film-Noir|Mystery,They Won't Forget,1937
29671,The Ticket of Leave Man (1937),Crime|Drama|Thriller,The Ticket of Leave Man,1937
29682,Topper (1937),Comedy|Fantasy|Romance,Topper,1937
29725,Varsity Show (1937),Musical,Varsity Show,1937
29747,Way Out West (1937),Comedy|Family|Western,Way Out West,1937
